EmptyPanelId,MarketId,StallNumber,Zone,AreaType,Size,Price,DiscountText,OriginalPrice,DiscountedPrice,ImageUrl
577,3,หมายเลขแผงที่ P 34,โซนต้นไม้,แผงค้า,8x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
578,3,หมายเลขแผงที่ P 44,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_b121ff03_6dbc_486b_87ca_905669784b8d.jpg
579,3,หมายเลขแผงที่ P 51,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_442745c5_5978_4f61_b6f9_a67b85743131.jpg
580,3,หมายเลขแผงที่ S 23,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
581,3,หมายเลขแผงที่ BT 10,โซนต้นไม้,แผงค้า,4x8,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_b6c7c0a7_1777_48c5_b9ab_91c30b26f81e.jpg
582,3,หมายเลขแผงที่ V 2122,โซนต้นไม้,แผงค้า,4x8,2000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,4000,2000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_6f78891d_74bc_4528_93a2_4293132f6bea.jpg
583,3,หมายเลขแผงที่ D 29,โซนต้นไม้,แผงค้า,4x14,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_91a38704_3d68_4e6c_9e81_4e20ebbd64fa.jpg
584,3,หมายเลขแผงที่ O 6,โซนต้นไม้,แผงค้า,4x14,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_1f8e954a_640f_44bd_9193_986eeaf97d2b.jpg
585,3,หมายเลขแผงที่ O 15,โซนต้นไม้,แผงค้า,4x14,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_ee8d392e_d28a_4247_8c7c_653d580da374.jpg
586,3,หมายเลขแผงที่ O 16,โซนต้นไม้,แผงค้า,4x14,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
587,3,หมายเลขแผงที่ O 22,โซนต้นไม้,แผงค้า,4x14,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_3c62ac5b_f9da_4501_a58c_e66883502260.jpg
588,3,หมายเลขแผงที่ O 36,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_23938d5a_4194_462a_b324_67918b716d3a.jpg
589,3,หมายเลขแผงที่ O 53,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
590,3,หมายเลขแผงที่ O 54,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
591,3,หมายเลขแผงที่ P 6,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_49e09701_41ef_41eb_853f_942bd80c159e.jpg
592,3,หมายเลขแผงที่ P 7,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
593,3,หมายเลขแผงที่ P 9,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_627b5712_86d3_4105_903a_632a47d40df7.jpg
594,3,หมายเลขแผงที่ P 35,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
595,3,หมายเลขแผงที่ P 36,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
596,3,หมายเลขแผงที่ P 37,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
597,3,หมายเลขแผงที่ P 38,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
598,3,หมายเลขแผงที่ A 2526,โซนต้นไม้,แผงค้า,8x8,1500,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,3000,1500,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_d8003175_5bb5_483e_8847_22b2372b29d5.jpg
599,3,หมายเลขแผงที่ A 3132,โซนต้นไม้,แผงค้า,8x8,1500,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,3000,1500,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_a3a6b693_4ff6_45b7_9510_c66b5b41cc29.jpg
600,3,หมายเลขแผงที่ O 4,โซนต้นไม้,แผงค้า,8x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
601,3,หมายเลขแผงที่ O 5,โซนต้นไม้,แผงค้า,8x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
602,3,หมายเลขแผงที่ O 7,โซนต้นไม้,แผงค้า,8x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
603,3,หมายเลขแผงที่ O 14,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
604,3,หมายเลขแผงที่ O 37,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
605,3,หมายเลขแผงที่ O 38,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
606,3,หมายเลขแผงที่ O 51,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
607,3,หมายเลขแผงที่ O 52,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
608,3,หมายเลขแผงที่ P 4,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
609,3,หมายเลขแผงที่ P 21,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
610,3,หมายเลขแผงที่ P 22,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
611,3,หมายเลขแผงที่ P 23,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_8a525e5c_4e98_41ee_93cc_31f741a7dd68.jpg
612,3,หมายเลขแผงที่ P 25,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_23522510_7139_4f6a_bf84_2ae43a0d532e.jpg
613,3,หมายเลขแผงที่ P 31,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
614,3,หมายเลขแผงที่ P 47,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_0a4c4ac9_4bcf_44c0_85bc_9e3854e5930f.jpg
615,3,หมายเลขแผงที่ P 49,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_a786a8f7_aeb4_4000_bb3b_353e00b22b5b.jpg
616,3,หมายเลขแผงที่ BT 5,โซนต้นไม้,แผงค้า,4x9,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_31e85793_26cb_4c65_866c_8d1404766e7b.jpg
617,3,หมายเลขแผงที่ BT 9,โซนต้นไม้,แผงค้า,4x9,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_f327d5e9_3a6a_4550_9394_7280ed61a206.jpg
618,3,หมายเลขแผงที่ BT 39,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
619,3,หมายเลขแผงที่ BT 57,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
620,3,หมายเลขแผงที่ BT 66,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
621,3,หมายเลขแผงที่ BT 34,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
622,3,หมายเลขแผงที่ BT 38,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_4ae23291_5abf_4a93_b0bc_c48d4f6bd9c7.jpg
623,3,หมายเลขแผงที่ BT 41,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
624,3,หมายเลขแผงที่ BT 47,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
625,3,หมายเลขแผงที่ BT 56,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
626,3,หมายเลขแผงที่ BT 58,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
627,3,หมายเลขแผงที่ BT 67,โซนต้นไม้,แผงค้า,4x12,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
628,3,หมายเลขแผงที่ C1,ของใช้,ห้องเปล่า,4เมตร x 14เมตร,3810,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,7620,3810,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_26d1fa07_39df_4044_a087_a9d051fd1191.jpg
629,3,หมายเลขแผงที่ BT 42,โซนต้นไม้,แผงค้า,4เมตร x 14เมตร,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_4f8f32c8_2159_4c91_bd14_15a8e3798df4.jpg
630,3,หมายเลขแผงที่ BT 49,โซนต้นไม้,แผงค้า,4เมตร x 14เมตร,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
631,3,หมายเลขแผงที่ BT 52,โซนต้นไม้,แผงค้า,4เมตร x 14เมตร,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
632,3,หมายเลขแผงที่ BT 53,โซนต้นไม้,แผงค้า,4เมตร x 14เมตร,750,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,1500,750,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_cc13b551_cf00_467b_ab9b_a08580d9f2f3.jpg
